rates,coach_offs,coach_rates,win-loss,host_guest,days,game_month,rival_rates,rival_coach_offs,rival_coach_rates,coach_campions,wins-loss,rival_id,racer,label
0.61,21,63.6,18,1,2,12,0.23199999999999998,0,23.2,0,-44,26,奇才,1
0.61,21,63.6,18,1,3,2,0.23199999999999998,0,23.2,0,-44,26,奇才,1
0.61,21,63.6,18,0,1,4,0.23199999999999998,0,23.2,0,-44,26,奇才,1
0.61,21,63.6,18,0,3,12,0.305,0,36.1,0,-32,18,老鹰,1
0.61,21,63.6,18,1,2,12,0.305,0,36.1,0,-32,18,老鹰,1
0.61,21,63.6,18,0,1,2,0.305,0,36.1,0,-32,18,老鹰,1
0.61,21,63.6,18,1,1,12,0.488,1,46.4,0,-2,12,掘金,1
0.61,21,63.6,18,0,2,12,0.488,1,46.4,0,-2,12,掘金,1
0.61,21,63.6,18,0,2,12,0.6709999999999999,16,58.2,0,28,11,国王,0
0.61,21,63.6,18,1,2,3,0.6709999999999999,16,58.2,0,28,11,国王,1
0.61,21,63.6,18,0,1,12,0.37799999999999995,3,46.6,0,-20,1,快船,1
0.61,21,63.6,18,1,7,2,0.37799999999999995,3,46.6,0,-20,1,快船,1
0.61,21,63.6,18,0,1,12,0.207,2,45.7,0,-48,5,勇士,1
0.61,21,63.6,18,1,2,1,0.207,2,45.7,0,-48,5,勇士,1
0.61,21,63.6,18,1,3,12,0.6829999999999999,20,70.4,11,30,6,湖人,0
0.61,21,63.6,18,0,2,1,0.6829999999999999,20,70.4,11,30,6,湖人,1
0.61,21,63.6,18,1,4,12,0.5,3,45.6,0,0,17,步行者,1
0.61,21,63.6,18,0,3,1,0.5,3,45.6,0,0,17,步行者,0
0.61,21,63.6,18,1,2,2,0.5,3,45.6,0,0,17,步行者,1
0.61,21,63.6,18,0,1,12,0.39,1,34.5,0,-18,15,活塞,1
0.61,21,63.6,18,1,2,1,0.39,1,34.5,0,-18,15,活塞,1
0.61,21,63.6,18,0,2,3,0.39,1,34.5,0,-18,15,活塞,1
0.61,21,63.6,18,1,1,3,0.39,1,34.5,0,-18,15,活塞,1
0.61,21,63.6,18,0,3,1,0.7070000000000001,21,68.5,5,34,2,马刺,0
0.61,21,63.6,18,1,4,3,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.61,21,63.6,18,1,2,1,0.439,2,46.6,0,-10,4,凯尔特,1
0.61,21,63.6,18,0,2,1,0.439,2,46.6,0,-10,4,凯尔特,0
0.61,21,63.6,18,1,3,4,0.439,2,46.6,0,-10,4,凯尔特,0
0.61,21,63.6,18,0,1,4,0.439,2,46.6,0,-10,4,凯尔特,1
0.61,21,63.6,18,1,1,1,0.183,1,28.0,0,-52,13,公牛,1
0.61,21,63.6,18,0,2,2,0.183,1,28.0,0,-52,13,公牛,0
0.61,21,63.6,18,1,4,3,0.183,1,28.0,0,-52,13,公牛,1
0.61,21,63.6,18,0,2,3,0.183,1,28.0,0,-52,13,公牛,1
0.61,21,63.6,18,0,1,1,0.28,0,25.7,0,-36,24,灰熊,1
0.61,21,63.6,18,1,3,3,0.28,0,25.7,0,-36,24,灰熊,1
0.61,21,63.6,18,1,3,1,0.573,20,53.6,1,12,25,猛龙,1
0.61,21,63.6,18,0,2,2,0.573,20,53.6,1,12,25,猛龙,1
0.61,21,63.6,18,1,2,3,0.573,20,53.6,1,12,25,猛龙,0
0.61,21,63.6,18,0,2,4,0.573,20,53.6,1,12,25,猛龙,0
0.61,21,63.6,18,1,2,3,0.573,11,52.5,0,12,23,森林狼,1
0.61,21,63.6,18,0,1,3,0.573,11,52.5,0,12,23,森林狼,0
0.439,21,63.6,-10,1,187,10,0.512,20,53.6,1,2,25,猛龙,1
0.439,21,63.6,-10,0,2,12,0.512,20,53.6,1,2,25,猛龙,0
0.439,21,63.6,-10,1,2,3,0.512,20,53.6,1,2,25,猛龙,0
0.439,21,63.6,-10,0,2,3,0.512,20,53.6,1,2,25,猛龙,0
0.439,21,63.6,-10,1,2,11,0.354,2,40.1,0,-24,8,骑士,0
0.439,21,63.6,-10,0,1,11,0.354,2,40.1,0,-24,8,骑士,0
0.439,21,63.6,-10,1,3,12,0.354,2,40.1,0,-24,8,骑士,0
0.439,21,63.6,-10,0,2,1,0.354,2,40.1,0,-24,8,骑士,1
0.439,21,63.6,-10,0,1,11,0.402,0,36.1,0,-16,18,老鹰,0
0.439,21,63.6,-10,0,4,12,0.402,0,36.1,0,-16,18,老鹰,0
0.439,21,63.6,-10,1,2,2,0.402,0,36.1,0,-16,18,老鹰,0
0.439,21,63.6,-10,1,2,3,0.402,0,36.1,0,-16,18,老鹰,1
0.439,21,63.6,-10,0,2,11,0.5,22,58.8,0,0,7,雄鹿,0
0.439,21,63.6,-10,1,2,12,0.5,22,58.8,0,0,7,雄鹿,1
0.439,21,63.6,-10,0,2,2,0.5,22,58.8,0,0,7,雄鹿,1
0.439,21,63.6,-10,1,2,4,0.5,22,58.8,0,0,7,雄鹿,1
0.439,21,63.6,-10,1,2,11,0.7440000000000001,16,58.2,0,40,11,国王,0
0.439,21,63.6,-10,0,2,12,0.7440000000000001,16,58.2,0,40,11,国王,0
0.439,21,63.6,-10,1,3,11,0.524,18,54.8,1,4,20,76人,0
0.439,21,63.6,-10,0,3,2,0.524,18,54.8,1,4,20,76人,0
0.439,21,63.6,-10,1,3,3,0.524,18,54.8,1,4,20,76人,0
0.439,21,63.6,-10,0,1,3,0.524,18,54.8,1,4,20,76人,1
0.439,21,63.6,-10,0,2,11,0.366,9,57.5,0,-22,21,尼克斯,0
0.439,21,63.6,-10,0,2,2,0.366,9,57.5,0,-22,21,尼克斯,1
0.439,21,63.6,-10,1,1,2,0.366,9,57.5,0,-22,21,尼克斯,1
0.439,21,63.6,-10,1,2,4,0.366,9,57.5,0,-22,21,尼克斯,0
0.439,21,63.6,-10,1,1,11,0.537,4,44.2,0,6,9,黄蜂,0
0.439,21,63.6,-10,0,1,4,0.537,4,44.2,0,6,9,黄蜂,0
0.439,21,63.6,-10,1,2,4,0.537,4,44.2,0,6,9,黄蜂,0
0.439,21,63.6,-10,1,4,11,0.61,11,52.5,0,18,23,森林狼,0
0.439,21,63.6,-10,0,2,2,0.61,11,52.5,0,18,23,森林狼,0
0.439,21,63.6,-10,1,3,11,0.598,3,48.1,0,16,4,凯尔特,0
0.439,21,63.6,-10,0,4,1,0.598,3,48.1,0,16,4,凯尔特,1
0.439,21,63.6,-10,1,2,3,0.598,3,48.1,0,16,4,凯尔特,0
0.439,21,63.6,-10,0,1,4,0.598,3,48.1,0,16,4,凯尔特,0
0.439,21,63.6,-10,0,2,11,0.256,1,28.0,0,-40,13,公牛,0
0.439,21,63.6,-10,1,1,1,0.256,1,28.0,0,-40,13,公牛,1
0.439,21,63.6,-10,1,1,2,0.256,1,28.0,0,-40,13,公牛,1
0.439,21,63.6,-10,0,1,3,0.256,1,28.0,0,-40,13,公牛,1
0.439,21,63.6,-10,1,1,11,0.451,7,52.1,0,-8,26,奇才,0
0.439,21,63.6,-10,0,1,12,0.451,7,52.1,0,-8,26,奇才,0
0.439,21,63.6,-10,0,3,2,0.451,7,52.1,0,-8,26,奇才,1
0.439,21,63.6,-10,1,1,2,0.451,7,52.1,0,-8,26,奇才,1
0.439,21,63.6,-10,0,4,12,0.47600000000000003,3,46.6,0,-4,1,快船,0
0.439,21,63.6,-10,1,2,2,0.47600000000000003,3,46.6,0,-4,1,快船,0
0.439,21,63.6,-10,1,2,12,0.634,4,41.2,0,22,19,篮网,0
0.439,21,63.6,-10,0,2,1,0.634,4,41.2,0,22,19,篮网,0
0.439,21,63.6,-10,1,2,1,0.634,4,41.2,0,22,19,篮网,1
0.439,21,63.6,-10,0,3,3,0.634,4,41.2,0,22,19,篮网,0
0.439,21,63.6,-10,0,1,12,0.341,7,55.9,2,-26,3,火箭,1
0.439,21,63.6,-10,1,2,4,0.341,7,55.9,2,-26,3,火箭,1
0.439,21,63.6,-10,1,3,12,0.537,20,60.3,0,6,14,爵士,0
0.439,21,63.6,-10,0,2,1,0.537,20,60.3,0,6,14,爵士,0
0.439,21,63.6,-10,1,1,12,0.28,0,25.7,0,-36,24,灰熊,0
0.439,21,63.6,-10,0,1,3,0.28,0,25.7,0,-36,24,灰熊,1
0.439,21,63.6,-10,0,2,12,0.61,12,54.7,1,18,15,活塞,0
0.439,21,63.6,-10,0,3,3,0.61,12,54.7,1,18,15,活塞,1
0.439,21,63.6,-10,1,2,4,0.61,12,54.7,1,18,15,活塞,0
0.439,21,63.6,-10,0,1,12,0.512,3,45.6,0,2,17,步行者,1
0.439,21,63.6,-10,1,2,1,0.512,3,45.6,0,2,17,步行者,1
0.439,21,63.6,-10,1,2,3,0.512,3,45.6,0,2,17,步行者,0
0.439,21,63.6,-10,0,2,3,0.512,3,45.6,0,2,17,步行者,0
0.439,21,63.6,-10,1,2,1,0.256,2,45.7,0,-40,5,勇士,1
0.439,21,63.6,-10,0,2,1,0.256,2,45.7,0,-40,5,勇士,1
0.439,21,63.6,-10,1,2,1,0.598,3,48.0,0,16,10,开拓者,0
0.439,21,63.6,-10,0,1,1,0.598,3,48.0,0,16,10,开拓者,1
0.439,21,63.6,-10,0,2,1,0.439,6,49.9,0,-10,16,太阳,0
0.439,21,63.6,-10,1,3,3,0.439,6,49.9,0,-10,16,太阳,1
0.439,21,63.6,-10,0,2,1,0.7070000000000001,20,70.4,11,34,6,湖人,1
0.439,21,63.6,-10,1,2,4,0.7070000000000001,20,70.4,11,34,6,湖人,0
0.439,21,63.6,-10,0,2,1,0.537,14,57.5,1,6,22,魔术,0
0.439,21,63.6,-10,1,8,2,0.537,14,57.5,1,6,22,魔术,1
0.439,21,63.6,-10,1,2,4,0.537,14,57.5,1,6,22,魔术,1
0.439,21,63.6,-10,0,1,4,0.537,14,57.5,1,6,22,魔术,1
0.439,21,63.6,-10,0,1,1,0.32899999999999996,1,46.4,0,-28,12,掘金,1
0.439,21,63.6,-10,1,1,3,0.32899999999999996,1,46.4,0,-28,12,掘金,1
0.439,21,63.6,-10,1,3,2,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.439,21,63.6,-10,0,1,3,0.7070000000000001,21,68.5,5,34,2,马刺,0
0.305,21,63.6,-32,1,196,10,0.512,14,57.5,1,2,22,魔术,0
0.305,21,63.6,-32,0,2,11,0.512,14,57.5,1,2,22,魔术,0
0.305,21,63.6,-32,0,1,3,0.512,14,57.5,1,2,22,魔术,0
0.305,21,63.6,-32,1,2,3,0.512,14,57.5,1,2,22,魔术,0
0.305,21,63.6,-32,1,1,11,0.72,16,58.2,0,36,11,国王,1
0.305,21,63.6,-32,0,2,1,0.72,16,58.2,0,36,11,国王,0
0.305,21,63.6,-32,1,2,11,0.585,3,45.6,0,14,17,步行者,0
0.305,21,63.6,-32,0,1,1,0.585,3,45.6,0,14,17,步行者,0
0.305,21,63.6,-32,1,2,1,0.585,3,45.6,0,14,17,步行者,0
0.305,21,63.6,-32,0,2,4,0.585,3,45.6,0,14,17,步行者,0
0.305,21,63.6,-32,1,3,11,0.32899999999999996,3,46.6,0,-28,1,快船,0
0.305,21,63.6,-32,0,2,12,0.32899999999999996,3,46.6,0,-28,1,快船,0
0.305,21,63.6,-32,1,3,11,0.598,4,41.2,0,16,19,篮网,0
0.305,21,63.6,-32,1,2,1,0.598,4,41.2,0,16,19,篮网,0
0.305,21,63.6,-32,0,1,2,0.598,4,41.2,0,16,19,篮网,0
0.305,21,63.6,-32,0,2,4,0.598,4,41.2,0,16,19,篮网,0
0.305,21,63.6,-32,0,1,11,0.451,7,52.1,0,-8,26,奇才,0
0.305,21,63.6,-32,1,2,3,0.451,7,52.1,0,-8,26,奇才,1
0.305,21,63.6,-32,0,1,3,0.451,7,52.1,0,-8,26,奇才,0
0.305,21,63.6,-32,1,3,4,0.451,7,52.1,0,-8,26,奇才,0
0.305,21,63.6,-32,0,3,11,0.512,22,58.8,0,2,7,雄鹿,1
0.305,21,63.6,-32,1,2,3,0.512,22,58.8,0,2,7,雄鹿,0
0.305,21,63.6,-32,0,2,3,0.512,22,58.8,0,2,7,雄鹿,0
0.305,21,63.6,-32,1,1,3,0.512,22,58.8,0,2,7,雄鹿,0
0.305,21,63.6,-32,0,1,11,0.61,12,54.7,1,18,15,活塞,0
0.305,21,63.6,-32,1,2,11,0.61,12,54.7,1,18,15,活塞,0
0.305,21,63.6,-32,1,2,1,0.61,12,54.7,1,18,15,活塞,1
0.305,21,63.6,-32,0,2,2,0.61,12,54.7,1,18,15,活塞,0
0.305,21,63.6,-32,1,2,11,0.61,20,70.4,11,18,6,湖人,1
0.305,21,63.6,-32,0,2,1,0.61,20,70.4,11,18,6,湖人,0
0.305,21,63.6,-32,0,1,11,0.585,18,54.8,1,14,20,76人,0
0.305,21,63.6,-32,1,3,1,0.585,18,54.8,1,14,20,76人,0
0.305,21,63.6,-32,0,2,1,0.585,18,54.8,1,14,20,76人,0
0.305,21,63.6,-32,1,3,3,0.585,18,54.8,1,14,20,76人,0
0.305,21,63.6,-32,0,2,11,0.4270000000000001,0,36.1,0,-12,18,老鹰,0
0.305,21,63.6,-32,1,3,12,0.4270000000000001,0,36.1,0,-12,18,老鹰,1
0.305,21,63.6,-32,0,2,1,0.4270000000000001,0,36.1,0,-12,18,老鹰,1
0.305,21,63.6,-32,1,2,2,0.4270000000000001,0,36.1,0,-12,18,老鹰,1
0.305,21,63.6,-32,1,1,11,0.207,2,40.1,0,-48,8,骑士,1
0.305,21,63.6,-32,0,1,12,0.207,2,40.1,0,-48,8,骑士,0
0.305,21,63.6,-32,0,1,3,0.207,2,40.1,0,-48,8,骑士,1
0.305,21,63.6,-32,0,2,12,0.537,1,47.0,0,6,16,太阳,1
0.305,21,63.6,-32,1,2,1,0.537,1,47.0,0,6,16,太阳,1
0.305,21,63.6,-32,0,2,12,0.61,3,48.0,0,18,10,开拓者,0
0.305,21,63.6,-32,1,2,2,0.61,3,48.0,0,18,10,开拓者,0
0.305,21,63.6,-32,1,3,12,0.341,0,25.7,0,-26,24,灰熊,0
0.305,21,63.6,-32,0,2,2,0.341,0,25.7,0,-26,24,灰熊,0
0.305,21,63.6,-32,1,3,12,0.451,3,40.6,0,-8,21,尼克斯,0
0.305,21,63.6,-32,0,2,12,0.451,3,40.6,0,-8,21,尼克斯,1
0.305,21,63.6,-32,0,2,1,0.451,3,40.6,0,-8,21,尼克斯,0
0.305,21,63.6,-32,1,2,1,0.451,3,40.6,0,-8,21,尼克斯,1
0.305,21,63.6,-32,1,1,12,0.46299999999999997,0,43.9,0,-6,5,勇士,1
0.305,21,63.6,-32,0,1,1,0.46299999999999997,0,43.9,0,-6,5,勇士,0
0.305,21,63.6,-32,1,2,12,0.524,7,55.9,2,4,3,火箭,0
0.305,21,63.6,-32,0,3,2,0.524,7,55.9,2,4,3,火箭,1
0.305,21,63.6,-32,0,2,12,0.537,3,48.1,0,6,4,凯尔特,1
0.305,21,63.6,-32,1,4,12,0.537,3,48.1,0,6,4,凯尔特,1
0.305,21,63.6,-32,0,2,4,0.537,3,48.1,0,6,4,凯尔特,0
0.305,21,63.6,-32,1,2,4,0.537,3,48.1,0,6,4,凯尔特,0
0.305,21,63.6,-32,0,2,12,0.293,20,53.6,1,-34,25,猛龙,1
0.305,21,63.6,-32,1,2,3,0.293,20,53.6,1,-34,25,猛龙,1
0.305,21,63.6,-32,1,2,4,0.293,20,53.6,1,-34,25,猛龙,1
0.305,21,63.6,-32,0,2,4,0.293,20,53.6,1,-34,25,猛龙,1
0.305,21,63.6,-32,0,2,1,0.207,1,38.0,0,-48,12,掘金,0
0.305,21,63.6,-32,1,1,3,0.207,1,38.0,0,-48,12,掘金,0
0.305,21,63.6,-32,0,2,1,0.573,20,60.3,0,12,14,爵士,0
0.305,21,63.6,-32,1,2,3,0.573,20,60.3,0,12,14,爵士,0
0.305,21,63.6,-32,1,3,1,0.366,0,33.8,0,-22,13,公牛,1
0.305,21,63.6,-32,1,4,2,0.366,0,33.8,0,-22,13,公牛,1
0.305,21,63.6,-32,0,1,3,0.366,0,33.8,0,-22,13,公牛,0
0.305,21,63.6,-32,1,1,2,0.732,21,68.5,5,38,2,马刺,0
0.305,21,63.6,-32,0,3,2,0.732,21,68.5,5,38,2,马刺,0
0.305,21,63.6,-32,0,2,3,0.622,11,52.5,0,20,23,森林狼,0
0.305,21,63.6,-32,1,2,3,0.622,11,52.5,0,20,23,森林狼,1
0.512,8,57.7,2,0,196,10,0.402,0,40.4,0,-16,20,76人,0
0.512,8,57.7,2,1,2,12,0.402,0,40.4,0,-16,20,76人,0
0.512,8,57.7,2,0,1,12,0.402,0,40.4,0,-16,20,76人,0
0.512,8,57.7,2,1,4,3,0.402,0,40.4,0,-16,20,76人,1
0.512,8,57.7,2,0,1,10,0.439,3,48.1,0,-10,4,凯尔特,0
0.512,8,57.7,2,1,2,1,0.439,3,48.1,0,-10,4,凯尔特,0
0.512,8,57.7,2,1,4,4,0.439,3,48.1,0,-10,4,凯尔特,1
0.512,8,57.7,2,0,2,4,0.439,3,48.1,0,-10,4,凯尔特,1
0.512,8,57.7,2,1,2,10,0.659,18,54.8,1,26,15,活塞,0
0.512,8,57.7,2,0,4,12,0.659,18,54.8,1,26,15,活塞,0
0.512,8,57.7,2,1,2,2,0.659,18,54.8,1,26,15,活塞,0
0.512,8,57.7,2,0,2,4,0.659,18,54.8,1,26,15,活塞,0
0.512,8,57.7,2,0,1,11,0.695,21,68.5,5,32,2,马刺,0
0.512,8,57.7,2,1,1,12,0.695,21,68.5,5,32,2,马刺,0
0.512,8,57.7,2,1,4,11,0.7070000000000001,11,52.5,0,34,23,森林狼,0
0.512,8,57.7,2,0,1,1,0.7070000000000001,11,52.5,0,34,23,森林狼,0
0.512,8,57.7,2,0,3,11,0.5489999999999999,9,57.5,0,8,3,火箭,0
0.512,8,57.7,2,1,2,1,0.5489999999999999,9,57.5,0,8,3,火箭,1
0.512,8,57.7,2,1,1,11,0.4270000000000001,4,44.2,0,-12,8,骑士,1
0.512,8,57.7,2,0,2,1,0.4270000000000001,4,44.2,0,-12,8,骑士,0
0.512,8,57.7,2,1,2,4,0.4270000000000001,4,44.2,0,-12,8,骑士,1
0.512,8,57.7,2,0,1,4,0.4270000000000001,4,44.2,0,-12,8,骑士,0
0.512,8,57.7,2,1,2,11,0.305,4,42.8,0,-32,26,奇才,1
0.512,8,57.7,2,1,2,12,0.305,4,42.8,0,-32,26,奇才,1
0.512,8,57.7,2,0,3,12,0.305,4,42.8,0,-32,26,奇才,1
0.512,8,57.7,2,0,1,3,0.305,4,42.8,0,-32,26,奇才,1
0.512,8,57.7,2,0,2,11,0.6829999999999999,20,70.4,11,30,6,湖人,0
0.512,8,57.7,2,1,2,2,0.6829999999999999,20,70.4,11,30,6,湖人,0
0.512,8,57.7,2,0,1,11,0.5,3,48.0,0,0,10,开拓者,0
0.512,8,57.7,2,1,2,2,0.5,3,48.0,0,0,10,开拓者,0
0.512,8,57.7,2,0,2,11,0.451,0,43.9,0,-8,5,勇士,0
0.512,8,57.7,2,1,2,12,0.451,0,43.9,0,-8,5,勇士,1
0.512,8,57.7,2,0,1,11,0.354,1,47.0,0,-24,16,太阳,0
0.512,8,57.7,2,1,3,12,0.354,1,47.0,0,-24,16,太阳,1
0.512,8,57.7,2,0,3,11,0.341,6,50.8,0,-26,18,老鹰,0
0.512,8,57.7,2,1,2,12,0.341,6,50.8,0,-26,18,老鹰,1
0.512,8,57.7,2,1,3,2,0.341,6,50.8,0,-26,18,老鹰,1
0.512,8,57.7,2,0,2,3,0.341,6,50.8,0,-26,18,老鹰,1
0.512,8,57.7,2,1,1,11,0.402,0,40.2,0,-16,25,猛龙,1
0.512,8,57.7,2,0,2,12,0.402,0,40.2,0,-16,25,猛龙,1
0.512,8,57.7,2,1,2,3,0.402,0,40.2,0,-16,25,猛龙,0
0.512,8,57.7,2,1,3,12,0.61,6,46.1,0,18,24,灰熊,1
0.512,8,57.7,2,0,2,12,0.61,6,46.1,0,18,24,灰熊,0
0.512,8,57.7,2,1,1,12,0.47600000000000003,3,40.6,0,-4,21,尼克斯,0
0.512,8,57.7,2,0,1,12,0.47600000000000003,3,40.6,0,-4,21,尼克斯,0
0.512,8,57.7,2,0,1,1,0.47600000000000003,3,40.6,0,-4,21,尼克斯,1
0.512,8,57.7,2,1,3,2,0.47600000000000003,3,40.6,0,-4,21,尼克斯,0
0.512,8,57.7,2,0,2,12,0.28,0,33.8,0,-36,13,公牛,1
0.512,8,57.7,2,1,2,1,0.28,0,33.8,0,-36,13,公牛,1
0.512,8,57.7,2,1,1,3,0.28,0,33.8,0,-36,13,公牛,1
0.512,8,57.7,2,0,1,4,0.28,0,33.8,0,-36,13,公牛,1
0.512,8,57.7,2,1,3,1,0.256,14,57.5,1,-40,22,魔术,1
0.512,8,57.7,2,0,1,2,0.256,14,57.5,1,-40,22,魔术,1
0.512,8,57.7,2,1,3,3,0.256,14,57.5,1,-40,22,魔术,1
0.512,8,57.7,2,0,3,3,0.256,14,57.5,1,-40,22,魔术,1
0.512,8,57.7,2,1,3,1,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,0,1,2,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,0,2,3,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,0,2,5,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,0,2,5,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,1,2,5,0.7440000000000001,12,54.7,1,40,17,步行者,1
0.512,8,57.7,2,1,2,5,0.7440000000000001,12,54.7,1,40,17,步行者,1
0.512,8,57.7,2,0,3,5,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,1,3,5,0.7440000000000001,12,54.7,1,40,17,步行者,0
0.512,8,57.7,2,0,2,1,0.5,1,46.0,0,0,7,雄鹿,0
0.512,8,57.7,2,0,1,2,0.5,1,46.0,0,0,7,雄鹿,0
0.512,8,57.7,2,1,2,3,0.5,1,46.0,0,0,7,雄鹿,1
0.512,8,57.7,2,0,3,1,0.6709999999999999,16,58.2,0,28,11,国王,0
0.512,8,57.7,2,1,2,3,0.6709999999999999,16,58.2,0,28,11,国王,1
0.512,8,57.7,2,0,2,1,0.512,20,60.3,0,2,14,爵士,0
0.512,8,57.7,2,1,6,2,0.512,20,60.3,0,2,14,爵士,1
0.512,8,57.7,2,0,1,1,0.341,7,46.1,0,-26,1,快船,1
0.512,8,57.7,2,1,2,1,0.341,7,46.1,0,-26,1,快船,1
0.512,8,57.7,2,0,2,1,0.524,1,38.0,0,4,12,掘金,0
0.512,8,57.7,2,1,1,2,0.524,1,38.0,0,4,12,掘金,1
0.512,8,57.7,2,1,3,1,0.573,4,41.2,0,12,19,篮网,1
0.512,8,57.7,2,0,2,2,0.573,4,41.2,0,12,19,篮网,0
0.512,8,57.7,2,0,5,2,0.573,4,41.2,0,12,19,篮网,0
0.512,8,57.7,2,1,2,3,0.573,4,41.2,0,12,19,篮网,1
0.512,8,57.7,2,1,2,4,0.573,4,41.2,0,12,19,篮网,1
0.72,8,57.7,36,0,169,11,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,0,4,3,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,1,2,3,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,1,4,4,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,1,2,4,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,0,2,4,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,0,3,5,0.512,4,45.4,0,2,19,篮网,1
0.72,8,57.7,36,1,1,11,0.512,4,44.2,0,2,8,骑士,1
0.72,8,57.7,36,1,2,2,0.512,4,44.2,0,2,8,骑士,1
0.72,8,57.7,36,0,2,3,0.512,4,44.2,0,2,8,骑士,1
0.72,8,57.7,36,0,2,11,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,1,3,11,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,1,1,12,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,0,2,12,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,1,7,5,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,1,2,5,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,0,2,5,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,0,2,5,0.5489999999999999,4,42.8,0,8,26,奇才,1
0.72,8,57.7,36,0,1,11,0.72,21,68.5,5,36,2,马刺,0
0.72,8,57.7,36,1,2,2,0.72,21,68.5,5,36,2,马刺,1
0.72,8,57.7,36,1,2,11,0.366,1,46.0,0,-22,7,雄鹿,1
0.72,8,57.7,36,0,1,11,0.366,1,46.0,0,-22,7,雄鹿,1
0.72,8,57.7,36,0,2,12,0.366,1,46.0,0,-22,7,雄鹿,1
0.72,8,57.7,36,1,2,3,0.366,1,46.0,0,-22,7,雄鹿,1
0.72,8,57.7,36,0,2,11,0.537,11,52.5,0,6,23,森林狼,0
0.72,8,57.7,36,1,3,3,0.537,11,52.5,0,6,23,森林狼,1
0.72,8,57.7,36,1,2,11,0.317,20,60.3,0,-30,14,爵士,1
0.72,8,57.7,36,0,2,12,0.317,20,60.3,0,-30,14,爵士,1
0.72,8,57.7,36,1,2,11,0.524,3,48.1,0,4,20,76人,1
0.72,8,57.7,36,0,1,1,0.524,3,48.1,0,4,20,76人,0
0.72,8,57.7,36,1,1,3,0.524,3,48.1,0,4,20,76人,1
0.72,8,57.7,36,0,4,4,0.524,3,48.1,0,4,20,76人,0
0.72,8,57.7,36,1,2,11,0.32899999999999996,3,48.0,0,-28,10,开拓者,0
0.72,8,57.7,36,0,2,1,0.32899999999999996,3,48.0,0,-28,10,开拓者,1
0.72,8,57.7,36,0,1,11,0.159,5,46.3,0,-56,18,老鹰,1
0.72,8,57.7,36,1,2,12,0.159,5,46.3,0,-56,18,老鹰,1
0.72,8,57.7,36,1,5,1,0.159,5,46.3,0,-56,18,老鹰,1
0.72,8,57.7,36,0,2,1,0.159,5,46.3,0,-56,18,老鹰,1
0.72,8,57.7,36,0,2,11,0.659,18,54.8,1,26,15,活塞,0
0.72,8,57.7,36,0,3,12,0.659,18,54.8,1,26,15,活塞,1
0.72,8,57.7,36,1,2,4,0.659,18,54.8,1,26,15,活塞,0
0.72,8,57.7,36,1,9,5,0.659,18,54.8,1,26,15,活塞,0
0.72,8,57.7,36,1,2,5,0.659,18,54.8,1,26,15,活塞,1
0.72,8,57.7,36,0,4,5,0.659,18,54.8,1,26,15,活塞,1
0.72,8,57.7,36,0,2,5,0.659,18,54.8,1,26,15,活塞,0
0.72,8,57.7,36,1,2,6,0.659,18,54.8,1,26,15,活塞,1
0.72,8,57.7,36,0,2,6,0.659,18,54.8,1,26,15,活塞,0
0.72,8,57.7,36,1,2,6,0.659,18,54.8,1,26,15,活塞,0
0.72,8,57.7,36,1,2,11,0.5489999999999999,14,57.5,1,8,4,凯尔特,1
0.72,8,57.7,36,1,2,12,0.5489999999999999,14,57.5,1,8,4,凯尔特,1
0.72,8,57.7,36,0,1,4,0.5489999999999999,14,57.5,1,8,4,凯尔特,0
0.72,8,57.7,36,1,2,11,0.402,2,43.3,0,-16,25,猛龙,0
0.72,8,57.7,36,0,2,12,0.402,2,43.3,0,-16,25,猛龙,1
0.72,8,57.7,36,0,2,1,0.402,2,43.3,0,-16,25,猛龙,1
0.72,8,57.7,36,1,3,3,0.402,2,43.3,0,-16,25,猛龙,1
0.72,8,57.7,36,0,3,12,0.573,6,49.9,0,12,13,公牛,1
